5001	The woman is slicing garlic.	The woman is slicing garlic.	E
5002	The woman is slicing herbs.	The woman is slicing herbs.	E
5003	The woman is squeezing juice out of a lemon.	The woman is squeezing juice out of a lemon.	E
5004	The woman is stirring eggs in a bowl.	The woman is stirring eggs in a bowl.	E
5005	The woman is stirring meat in a bowl.	The woman is stirring meat in a bowl.	E
5006	The woman is storing away the eggs.	The woman is storing away the eggs.	E
5007	The woman is taking up and holding a baby kangaroo.	The woman is taking up and holding a baby kangaroo.	E
5008	The woman is throwing onions away.	The woman is throwing onions away.	E
5009	The woman is using a sledgehammer to break a concrete block that is on another man.	The woman is using a sledgehammer to break a concrete block that is on another man.	E
5010	The woman is walking the dog.	The woman is walking the dog.	E
5011	The woman is walking the dog down the street.	The woman is walking the dog down the street.	E
5012	The woman is waterskiing.	The woman is waterskiing.	E
5013	The woman is waterskiing fearlessly.	The woman is waterskiing fearlessly.	E
5014	The woman is wearing a blue helmet and is riding a bicycle in a parking lot.	The woman is wearing a blue helmet and is riding a bicycle in a parking lot.	E
5015	The woman is wearing a colorful shirt and a lot of jewelry.	The woman is wearing a colorful shirt and a lot of jewelry.	E
5016	The woman is wearing a red jacket and holding a glass in front of the man in a t-shirt, which is white.	The woman is wearing a red jacket and holding a glass in front of the man in a t-shirt, which is white.	E
5017	The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.	The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.	E
5018	The woman is wearing ear protection and is firing a gun at an indoor shooting range.	The woman is wearing ear protection and is firing a gun at an indoor shooting range.	E
5019	The woman is wearing glasses and a black headdress.	The woman is wearing glasses and a black headdress.	E
5020	The woman is wearing sunglasses of large size and is holding newspapers in both hands.	The woman is wearing sunglasses of large size and is holding newspapers in both hands.	E
5021	The woman isn't playing the guitar, which is acoustic, or singing.	The woman isn't playing the guitar, which is acoustic, or singing.	E
5022	The woman isn't pouring oil into a skillet.	The woman isn't pouring oil into a skillet.	E
5023	The woman isn't stirring eggs in a bowl.	The woman isn't stirring eggs in a bowl.	E
5024	The woman surrounded by photographers is wearing a gray suit and glasses.	The woman surrounded by photographers is wearing a gray suit and glasses.	E
5025	The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike.	The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike.	E
5026	The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike.	The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike.	E
5027	The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike.	The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike.	E
5028	The woman wearing the blue and white uniform with a white and blue hat is keeping her mouth open and is near others who are dressed in the same fashion.	The woman wearing the blue and white uniform with a white and blue hat is keeping her mouth open and is near others who are dressed in the same fashion.	E
5029	The woman with a black hat is wearing sunglasses.	The woman with a black hat is wearing sunglasses.	E
5030	The woman with a knife is slicing a pepper.	The woman with a knife is slicing a pepper.	E
5031	The woman with the knife is not slicing a pepper.	The woman with the knife is not slicing a pepper.	E
5032	The women are dancing outside.	The women are dancing outside.	E
5033	The women are divinely dancing outside.	The women are divinely dancing outside.	E
5034	The women are not dancing outside.	The women are not dancing outside.	E
5035	The women are not singing and dancing.	The women are not singing and dancing.	E
5036	The women are singing and dancing.	The women are singing and dancing.	E
5037	The women are wearing something right and pointing at several bunny ears.	The women are wearing something right and pointing at several bunny ears.	E
5038	The writing is about a person penciling.	The writing is about a person penciling.	E
5039	The yellow dog is drinking water from a bottle.	The yellow dog is drinking water from a bottle.	E
5040	The yellow dog is drinking water from a container.	The yellow dog is drinking water from a container.	E
5041	The yellow dog is drinking water from a pot.	The yellow dog is drinking water from a pot.	E
5042	The young boy in the blue shirt is jumping into the water.	The young boy in the blue shirt is jumping into the water.	E
5043	The young boy in the blue shirt is not jumping into the water.	The young boy in the blue shirt is not jumping into the water.	E
5044	The young boy is climbing the wall made of rock.	The young boy is climbing the wall made of rock.	E
5045	The young boy is not running through the ocean waves.	The young boy is not running through the ocean waves.	E
5046	The young boy is riding a dirt bike through the mud.	The young boy is riding a dirt bike through the mud.	E
5047	The young boy is running through the ocean waves.	The young boy is running through the ocean waves.	E
5048	The young boys are not posing with a green soccer ball in a park.	The young boys are not posing with a green soccer ball in a park.	E
5049	The young boys are playing outdoors and the man is smiling nearby.	The young boys are playing outdoors and the man is smiling nearby.	E
5050	The young boys are posing with a green soccer ball in a park.	The young boys are posing with a green soccer ball in a park.	E
5051	The young child is riding a three wheeled scooter down the sidewalk.	The young child is riding a three wheeled scooter down the sidewalk.	E
5052	The young child is splashing in the water.	The young child is splashing in the water.	E
5053	The young girl in blue is enjoying a slide.	The young girl in blue is enjoying a slide.	E
5054	The young girl in blue is having fun on a slide.	The young girl in blue is having fun on a slide.	E
5055	The young girl in blue is having fun on a swing.	The young girl in blue is having fun on a swing.	E
5056	The young girl in blue is jumping in the air.	The young girl in blue is jumping in the air.	E
5057	The young girl is blowing a bubble that is huge.	The young girl is blowing a bubble that is huge.	E
5058	The young girl is blowing a bubble that is very small.	The young girl is blowing a bubble that is very small.	E
5059	The young girl is playing on the edge of a fountain and an older woman is watching her.	The young girl is playing on the edge of a fountain and an older woman is watching her.	E
5060	The young girl with a pink shirt is peacefully lying on the grass.	The young girl with a pink shirt is peacefully lying on the grass.	E
