pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
9070,Two boys are laying in the ocean close to the beach,Two boys are laying in the ocean far to the beach,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,two boys are laying in the ocean close to the beach,two boys are laying in the ocean close to the beach,FLICKR,FLICKR,TRAIN	[close, far]
9095,A grey dog is bouncing a soccer ball on its head in a grass field,A grey dog is bouncing a tennis ball on its head in a grass field,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a grey dog is bouncing a soccer ball on his head in a grass field,a grey dog is bouncing a soccer ball on his head in a grass field,FLICKR,FLICKR,TRAIN	[soccer, tennis]
9097,A dog with a blue collar is not playing with the ball outside,A dog with a blue collar is playing with the ball outside,CONTRADICTION,3.95,A_contradicts_B,B_contradicts_A,a dog with a blue collar plays ball outside,a dog with a blue collar plays ball outside,FLICKR,FLICKR,TRAIN	[not]
9106,A boy next to some buckets of rags is holding an object,A boy next to some buckets of rags is not holding an object,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,on shore near brown water boy holds object beside buckets of rags,on shore near brown water boy holds object beside buckets of rags,FLICKR,FLICKR,TRAIN	[not]
9113,Two children are playing soccer in the park,Two children are not playing soccer in the park,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,two children play soccer in the park,two children play soccer in the park,FLICKR,FLICKR,TRAIN	[not]
9131,A man is standing in the middle of a gym and is wearing a jersey,There is no man standing in the middle of a gym and is wearing a jersey,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a man is standing in the middle of a gym wearing a jersey,a man is standing in the middle of a gym wearing a jersey,FLICKR,FLICKR,TRAIN	[There, no]
9140,A snowboarder is jumping off the snow,There is no snowboarder jumping off the snow,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a snowboarder jumps off the snow,a snowboarder jumps off the snow,FLICKR,FLICKR,TRAIN	[There, no]
9142,The snowboarder is not jumping off a snow covered hill,The snowboarder is jumping off a snow covered hill,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the snowboarder jumps off a snow covered hill,the snowboarder jumps off a snow covered hill,FLICKR,FLICKR,TRAIN	[not]
9158,There is no boy in a swimsuit sitting on top of a circular fountain,A boy in a swimsuit is sitting on top of a circular fountain,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,a boy in a swimsuit sitting on top of a circular fountain,a boy in a swimsuit sitting on top of a circular fountain,FLICKR,FLICKR,TEST	[There, no]
9176,No person is hiking,The person is hiking,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,the person is hiking,the person is hiking,FLICKR,FLICKR,TEST	[No]
9187,There is no dog turning on the grass and pursuing a flying ball,A dog is turning on the grass and pursuing a flying ball,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a dog turns on the grass to persue a flying ball,a dog turns on the grass to persue a flying ball,FLICKR,FLICKR,TRAIN	[There, no]
9196,A lady is standing on the street and is surrounded by school children,No lady is standing on the street and is surrounded by school children,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a lady stands on the street surrounded by school children,a lady stands on the street surrounded by school children,FLICKR,FLICKR,TRAIN	[No]
9212,There is no guy leaping into the air in a wooded area,A guy is leaping into the air in a wooded area,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a guy leaps into the air in a wooded area,a guy leaps into the air in a wooded area,FLICKR,FLICKR,TRAIN	[There, no]
9223,There is no dog running with a volleyball,A dog is running with a volleyball,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a dog runs with a volleyball,a dog runs with a volleyball,FLICKR,FLICKR,TRAIN	[There, no]
9232,A girl in a uniform is playing the flute with a marching band,A girl in a uniform is not playing the flute with a marching band,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,girl in uniform playing flute with marching band,girl in uniform playing flute with marching band,FLICKR,FLICKR,TEST	[not]
9257,A man is not wearing a clear plastic cap and a face mask,A man is wearing a clear plastic cap and a face mask,CONTRADICTION,3.565,A_contradicts_B,B_contradicts_A,a man wears a clear plastic cap and face mask,a man wears a clear plastic cap and face mask,FLICKR,FLICKR,TEST	[not]
9268,A black dog and a yellow dog are not playing with each other,A black dog and a yellow dog are playing with each other,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a black and a blonde dog are either playing or fighting with each other,a black and a blonde dog are either playing or fighting with each other,FLICKR,FLICKR,TEST	[not]
9275,Two dogs and two people are sitting in the woods,Two dogs and two people are walking in the woods,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,two dogs and two people in the woods,two dogs and two people in the woods,FLICKR,FLICKR,TRAIN	[sitting, walking]
9293,Two men are not taking a break from construction,Two men are taking a break from construction,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,two men take a break from construction,two men take a break from construction,FLICKR,FLICKR,TRAIN	[not]
9304,A skateboarder is jumping in the air,No skateboarder is jumping in the air,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a skateboarder jumps in the air,a skateboarder jumps in the air,FLICKR,FLICKR,TEST	[No]
9311,A snowboarder is grinding down a long concrete rail,There is no snowboarder grinding down a long concrete rail,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a snowboarder is grinding down a long concrete rail,a snowboarder is grinding down a long concrete rail,FLICKR,FLICKR,TEST	[There, no]
9320,Three friends are making faces for the camera,Three enemies are making faces for the camera,CONTRADICTION,3.285,A_contradicts_B,B_contradicts_A,three friends making faces for the camera,three friends making faces for the camera,FLICKR,FLICKR,TEST	[friends, enemies]
9331,Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,four people are walking along a city sidewalk while the one in the green hat talks on a cellphone,four people are walking along a city sidewalk while the one in the green hat talks on a cellphone,FLICKR,FLICKR,TEST	[not]
9333,A group of people is walking down the street and a person in a green hat is on the phone,A group of people is not walking down the street and a person in a green hat is on the phone,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a group of people walking down the street with one on the phone in a green hat,a group of people walking down the street with one on the phone in a green hat,FLICKR,FLICKR,TEST	[not]
9367,A person with a red hooded jacket and a black backpack is walking near a rocky wall,A person with a red hooded jacket and a black backpack is not walking near a rocky wall,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a person with a red hooded jacket and a black backpack is walking near a rocky wall,a person with a red hooded jacket and a black backpack is walking near a rocky wall,FLICKR,FLICKR,TRAIN	[not]
9387,Two children are not playing in the surf,Two children are playing in the surf,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,two children playing in the surf,two children playing in the surf,FLICKR,FLICKR,TRAIN	[not]
9394,A man is wearing a purple shirt and black leather chaps and is posing for the camera,A man is not wearing a purple shirt and black leather chaps and is posing for the camera,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man wearing a purple shirt and black leather chaps poses for the camera,a man wearing a purple shirt and black leather chaps poses for the camera,FLICKR,FLICKR,TRAIN	[not]
9423,No dog is in the sand that is blowing in the wind,A dog is in the sand that is blowing in the wind,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a dog and sand blowing in the wind,a dog and sand blowing in the wind,FLICKR,FLICKR,TRAIN	[No]
9432,The black and white dog is running indoors,The black and white dog is running outdoors,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the black and white dog is running outdoors,the black and white dog is running outdoors,FLICKR,FLICKR,TEST	[indoors, outdoors]
9448,No dog is jumping in the shade of some trees,A dog is jumping in the shade of some trees,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a dog jumping in the shade of trees,a dog jumping in the shade of trees,FLICKR,FLICKR,TRAIN	[No]
9461,A person on a bike is not in the air near a body of water,A person on a bike is in the air near a body of water,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a person is in the air on a bike near a body of water,a person is in the air on a bike near a body of water,FLICKR,FLICKR,TRAIN	[not]
9488,Four dogs are playing in a grassy area,Four dogs are not playing in a grassy area,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,four dogs in a grassy area,four dogs in a grassy area,FLICKR,FLICKR,TRAIN	[not]
9540,The orange rider is not driving a motorcycle on one wheel,The orange rider is driving a motorcycle on one wheel,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,the orange rider is driving a motorcycle on one wheel,the orange rider is driving a motorcycle on one wheel,FLICKR,FLICKR,TRAIN	[not]
9549,A group of children is playing tambourines,A group of children is not playing tambourines,CONTRADICTION,3.415,A_contradicts_B,B_contradicts_A,a group of children play tambourines,a group of children play tambourines,FLICKR,FLICKR,TRAIN	[not]
9558,A dog is running through the snow,No dog is running through the snow,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a dog runs through the snow,a dog runs through the snow,FLICKR,FLICKR,TRAIN	[No]
9585,The lady is holding the paintbrush next to the artist's easel ,There is no lady holding the paintbrush next to the artist's easel ,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the lady holds her paintbrush next to the artist's easel,the lady holds her paintbrush next to the artist's easel,FLICKR,FLICKR,TEST	[There, no]
9596,A golden retriever is running,A golden retriever is not running,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a running golden retriever,a running golden retriever,FLICKR,FLICKR,TEST	[not]
9605,There is no black and white dog jumping for a ball,A black and white dog is jumping for a ball,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,black and white dog jumps for ball,black and white dog jumps for ball,FLICKR,FLICKR,TRAIN	[There, no]
9607,There is no dog standing on one leg and is waiting for a soccer ball,A dog is standing on one leg and is waiting for a soccer ball,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a dog stands on one leg and tries to get a soccer ball,a dog stands on one leg and tries to get a soccer ball,FLICKR,FLICKR,TRAIN	[There, no]
9643,A brown and white dog is running through the river,A brown and white dog is not running through the river,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a brown and white dog is running through the river,a brown and white dog is running through the river,FLICKR,FLICKR,TRAIN	[not]
9645,No dog is emerging from a lake,A dog is emerging from a lake,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a dog emerging from a lake,a dog emerging from a lake,FLICKR,FLICKR,TRAIN	[No]
9661,A shirtless woman is leading a horse that is pulling a carriage,A shirtless man is leading a horse that is pulling a carriage,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a shirtless man leading a horse that is pulling a carriage,a shirtless man leading a horse that is pulling a carriage,FLICKR,FLICKR,TEST	[woman, man]
9670,A young girl is playing on the edge of a fountain and an older woman is watching her,A young girl is playing on the edge of a fountain and an older woman is not watching her,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a young girl plays on the edge of a fountain while an older woman watches,a young girl plays on the edge of a fountain while an older woman watches,FLICKR,FLICKR,TEST	[not]
9688,There is no cyclist performing a jump on a bicycle,A cyclist is performing a jump on a bicycle,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a cyclist performing a jump on a bicycle,a cyclist performing a jump on a bicycle,FLICKR,FLICKR,TEST	[There, no]
