pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
8587	An Arabic man isn't wearing a white hat	An Arabic man is wearing a white hat	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	an arabic man in a white hat	an arabic man in a white hat	FLICKR	FLICKR	TEST	A:isn't,B:is,
8595	Little boys are playing in a water fountain in front of lots of people	Little kids are playing in a water fountain in front of lots of people	ENTAILMENT	4.4	A_entails_B	B_neutral_A	little kids are playing in a water fountain in front of lots of people	little kids are playing in a water fountain in front of lots of people	FLICKR	FLICKR	TEST	A:boys,B:kids,
8604	A man on a yellow dirt bike is taking a jump	A person on a yellow dirt bike is taking a jump	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a person on a yellow dirt bike is taking a jump	a person on a yellow dirt bike is taking a jump	FLICKR	FLICKR	TEST	A:man,B:person,
8606	A person on a yellow bike is airborne	A cyclist on a yellow bike is airborne	ENTAILMENT	4.9	A_entails_B	B_entails_A	a cyclist on a neon yellow bike is airborne	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN	A:person,B:cyclist,
8607	A cyclist on a yellow bike is airborne	There is no cyclist on a yellow bike airborne	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a cyclist on a neon yellow bike is airborne	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN	B:There,B:no,
8616	An old man with a grey beard is not riding a bike	An old man with a grey beard is riding a bike	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	an old man, with a grey beard, riding his bike	an old man, with a grey beard, riding his bike	FLICKR	FLICKR	TEST	A:not,
8622	Five adults are sitting on stone steps	Five adults are sitting on steps made of stone	ENTAILMENT	4.9	A_entails_B	B_entails_A	five adults are sitting on stone steps	five adults are sitting on stone steps	FLICKR	FLICKR	TRAIN	B:made,B:of,
8624	People are sitting against a wall	People are sitting near a wall	ENTAILMENT	4.1	A_entails_B	B_neutral_A	people sit against a.wall	people sit against a.wall	FLICKR	FLICKR	TRAIN	A:against,B:near,
8633	A man is rock climbing, pausing and calculating the route	A man is rock climbing, stopping and calculating the route	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man rock climbing pauses to calculate his route	a man rock climbing pauses to calculate his route	FLICKR	FLICKR	TRIAL	A:pausing,B:stopping,
8640	A little girl wearing a pink shirt is playing t-ball and taking a swing	A little girl in a pink shirt is playing t-ball and taking a swing	ENTAILMENT	4.9	A_entails_B	B_entails_A	a little girl in a pink shirt takes a swing at a t-ball	a little girl in a pink shirt takes a swing at a t-ball	FLICKR	FLICKR	TEST	A:wearing,B:in,
8642	A little girl is hitting a baseball off a tee	A little girl is hitting a ball off a tee	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a little girl about to hit a baseball off a tee	a little girl about to hit a baseball off a tee	FLICKR	FLICKR	TEST	A:baseball,B:ball,
8652	A group of people is gathering at a stand at the fair	No group of people is gathering at a stand at the fair	CONTRADICTION	4.6	A_contradicts_B	B_contradicts_A	a group of people gather at a stand at the fair	a group of people gather at a stand at the fair	FLICKR	FLICKR	TEST	B:No,
8660	A group of rollerbladers is lining up on the street	A group of rollerbladers is lining up on the road	ENTAILMENT	4.9	A_entails_B	B_entails_A	a group of roller bladers is lined up on the street	a group of roller bladers is lined up on the street	FLICKR	FLICKR	TRIAL	A:street,B:road,
8663	Rollerbladers are rolling in formation down a hill	Rollerbladers are not rolling in formation down a hill	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	rollerbladers roll in formation down a hill	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN	B:not,
8669	A woman is marching with a pair of dogs	A woman is walking with a pair of dogs	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman marches with a pair of dogs	a woman marches with a pair of dogs	FLICKR	FLICKR	TRAIN	A:marching,B:walking,
8672	A woman is showing a dog with very short hair at a dog show	A woman is showing a dog with very long hair at a dog show	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a woman shows a dog with very long hair at a dog show	a woman shows a dog with very long hair at a dog show	FLICKR	FLICKR	TEST	A:short,B:long,
8679	A skateboarder is making a jump off a ramp	No skateboarder is making a jump off a ramp	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a skateboarder makes a jump off a ramp	a skateboarder makes a jump off a ramp	FLICKR	FLICKR	TRAIN	B:No,
8680	A man dressed in black is wearing inline skates and performing acrobatics on a rail	A man dressed in black is wearing inline skates and performing a trick on a rail	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man dressed all in black performs a trick on a rail while wearing inline skates	a man dressed all in black performs a trick on a rail while wearing inline skates	FLICKR	FLICKR	TRAIN	A:acrobatics,B:trick,
8687	Three children are running down hill	Three kids are running down hill	ENTAILMENT	4.8	A_entails_B	B_entails_A	three children running down hill	three children running down hill	FLICKR	FLICKR	TEST	A:children,B:kids,
8688	Three children are running down hill	Three children are running up hill	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	three children running down hill	three children running down hill	FLICKR	FLICKR	TEST	A:down,B:up,
8697	A black and orange bird is standing in the grass	A black and orange bird is not standing in the grass	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a black and orange bird in the grass	a black and orange bird in the grass	FLICKR	FLICKR	TRAIN	B:not,
8698	The black bird with a yellow beak is standing in the green grass	A black bird with a yellow beak is standing in the green grass	ENTAILMENT	5	A_entails_B	B_entails_A	a black bird with a yellow beak standing in green grass	a black bird with a yellow beak standing in green grass	FLICKR	FLICKR	TEST	
8714	Two white dogs are quickly running together	Two white dogs are running together	ENTAILMENT	4.6	A_entails_B	B_neutral_A	two white dogs are running together	two white dogs are running together	FLICKR	FLICKR	TRIAL	A:quickly,
8715	Two white dogs are not running together	Two white dogs are running together	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	two white dogs are running together	two white dogs are running together	FLICKR	FLICKR	TEST	A:not,
8716	Two white puppies are playing near a pool	Two white puppies are playing near water	ENTAILMENT	4.4	A_entails_B	B_neutral_A	two white puppies play near a pool	two white puppies play near a pool	FLICKR	FLICKR	TRAIN	A:pool,B:water,
8723	A group of people are standing around a sound mixing table	A group of people are standing around a sound mixing console	ENTAILMENT	4.7	A_entails_B	B_entails_A	a group of people are standing around a sound mixing table	a group of people are standing around a sound mixing table	FLICKR	FLICKR	TEST	A:table,B:console,
8724	A group of people are not standing around a sound mixing table	A group of people are standing around a sound mixing table	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a group of people are standing around a sound mixing table	a group of people are standing around a sound mixing table	FLICKR	FLICKR	TRAIN	A:not,
8726	A group of people are not looking at sound equipment	A group of people are looking at sound equipment	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a group of people looking at sound equipment	a group of people looking at sound equipment	FLICKR	FLICKR	TEST	A:not,
8732	A young couple is sleeping in bed	A young couple is lying in bed	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a young couple lying in bed	a young couple lying in bed	FLICKR	FLICKR	TEST	A:sleeping,B:lying,
8733	A young couple is lying in bed	A young couple is not lying in bed	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a young couple lying in bed	a young couple lying in bed	FLICKR	FLICKR	TEST	B:not,
8734	A young couple is lying on a bed together	A couple is lying on a bed together	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a young couple lying on a bed together	a young couple lying on a bed together	FLICKR	FLICKR	TEST	A:young,
8741	Three men are walking across a rope and wood bridge over a river	Three people are walking across a rope and wood bridge over a river	ENTAILMENT	4.5	A_entails_B	B_neutral_A	three people are wlking across a rope and wood bridge over a river	three people are wlking across a rope and wood bridge over a river	FLICKR	FLICKR	TRAIN	A:men,B:people,
8744	People are walking across a rope bridge over a rocky stream	People are not walking across a rope bridge over a rocky stream	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	people walk across a rope bridge over a rocky stream	people walk across a rope bridge over a rocky stream	FLICKR	FLICKR	TEST	B:not,
8753	Several people are walking in line across a bridge	Several people are not walking in line across a bridge	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	several people walking in a line acroos a distant bridge	several people walking in a line acroos a distant bridge	FLICKR	FLICKR	TRAIN	B:not,
8759	A young boy is jumping into water	A young kid is jumping into water	ENTAILMENT	4.9	A_entails_B	B_neutral_A	a young boy jumps into water	a young boy jumps into water	FLICKR	FLICKR	TRAIN	A:boy,B:kid,
8768	The young child is riding a three wheeled scooter down the sidewalk	A young child is riding a three wheeled scooter down the sidewalk	ENTAILMENT	4.9	A_entails_B	B_entails_A	a young child is riding a 3 wheeled scooter down the sidewalk	a young child is riding a 3 wheeled scooter down the sidewalk	FLICKR	FLICKR	TRAIN	
8769	No young child is riding a three wheeled scooter down the sidewalk	A young child is riding a three wheeled scooter down the sidewalk	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a young child is riding a 3 wheeled scooter down the sidewalk	a young child is riding a 3 wheeled scooter down the sidewalk	FLICKR	FLICKR	TEST	A:No,
8771	A toddler is riding a plastic scooter toy	A toddler is not riding a plastic scooter toy	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a toddler on a plastic scooter toy	a toddler on a plastic scooter toy	FLICKR	FLICKR	TEST	B:not,
8777	Three men are sitting on a mountainside and looking at the view with a pair of binoculars	Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars	ENTAILMENT	4.4	A_entails_B	B_neutral_A	three hikers are sitting on a mountainside looking at the view, one using a pair of binoculars	three hikers are sitting on a mountainside looking at the view, one using a pair of binoculars	FLICKR	FLICKR	TRAIN	A:men,B:hikers,
8788	A young girl is jumping rope on a sidewalk near a parking garage	A girl is jumping rope on a sidewalk near a parking garage	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a girl jumping rope on a sidewalk near a parking garage	a girl jumping rope on a sidewalk near a parking garage	FLICKR	FLICKR	TEST	A:young,
8795	People are clustered around a bonfire at night	People are sitting around a bonfire at night	ENTAILMENT	4.8	A_entails_B	B_entails_A	people are clustered around a bonfire at night	people are clustered around a bonfire at night	FLICKR	FLICKR	TEST	A:clustered,B:sitting,
8797	Several people are sitting around a fire at night	Several people are gathered around a fire at night	ENTAILMENT	4.565	A_entails_B	B_neutral_A	several people are sitting around a fire at night	several people are sitting around a fire at night	FLICKR	FLICKR	TEST	A:sitting,B:gathered,
8804	A brown dog is standing in a lake	A brown dog is standing in the water	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a brown dog is standing in a lake	a brown dog is standing in a lake	FLICKR	FLICKR	TEST	A:lake,B:water,
8806	A dog is swimming in a body of water	An animal is swimming in a body of water	ENTAILMENT	4.5	A_entails_B	B_neutral_A	dog swimming in body of water	dog swimming in body of water	FLICKR	FLICKR	TRIAL	A:dog,B:animal,
8807	A dog is not swimming in a body of water	A dog is swimming in a body of water	CONTRADICTION	2.7	A_contradicts_B	B_contradicts_A	dog swimming in body of water	dog swimming in body of water	FLICKR	FLICKR	TEST	A:not,
8813	Two dogs are running through the park	Two animals are running through the park	ENTAILMENT	4.5	A_entails_B	B_neutral_A	two dogs run through the park	two dogs run through the park	FLICKR	FLICKR	TRAIN	A:dogs,B:animals,
8815	Two dogs are running quickly through the park	Two dogs are running quickly through a park	ENTAILMENT	5	A_entails_B	B_entails_A	two dogs are running quickly through a park	two dogs are running quickly through a park	FLICKR	FLICKR	TRAIN	
8817	Two dogs are running quickly through the park	Two dogs are running through the park	ENTAILMENT	4.6	A_entails_B	B_neutral_A	two dogs are running quickly through a park	two dogs run through the park	FLICKR	FLICKR	TEST	A:quickly,
8821	Two dogs are running quickly through a park	Two dogs are running through the park	ENTAILMENT	4.5	A_entails_B	B_neutral_A	two dogs run through the park	two dogs are running quickly through a park	FLICKR	FLICKR	TEST	A:quickly,
8822	A boy is speeding down a steep slide	A kid is speeding down a steep slide	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a boy speeding down a steep slide	a boy speeding down a steep slide	FLICKR	FLICKR	TRAIN	A:boy,B:kid,
8840	A small white dog is running in a lawn	A small white dog is running across a lawn	ENTAILMENT	4.6	A_entails_B	B_entails_A	a small white dog running across a lawn	a small white dog running across a lawn	FLICKR	FLICKR	TEST	A:in,B:across,
