pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
8497	The man is going into the water	The man is not going into the water	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	the man is going into the water	the man is going into the water	FLICKR	FLICKR	TEST	B:not,
8498	The person is going into the sea	The person is going into the water	ENTAILMENT	4.3	A_entails_B	B_neutral_A	the person is going into the water	the person is going into the water	FLICKR	FLICKR	TEST	A:sea,B:water,
8499	The person is going into the water	The person is not going into the water	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	the person is going into the water	the person is going into the water	FLICKR	FLICKR	TEST	B:not,
8504	The man is going into the water	The person is going into the water	ENTAILMENT	4.5	A_entails_B	B_neutral_A	the man is going into the water	the person is going into the water	FLICKR	FLICKR	TRAIN	A:man,B:person,
8505	Two people are sitting on a park bench on a sunny day	Two people are sitting on a park bench on a hot day	NEUTRAL	4.3	A_neutral_B	B_neutral_A	two people sitting on a park bench on a sunny day	two people sitting on a park bench on a sunny day	FLICKR	FLICKR	TRIAL	A:sunny,B:hot,
8506	Two people are sitting on a park bench on a sunny day	Two people are sitting on a park bench on a rainy day	NEUTRAL	3.2	A_neutral_B	B_contradicts_A	two people sitting on a park bench on a sunny day	two people sitting on a park bench on a sunny day	FLICKR	FLICKR	TRAIN	A:sunny,B:rainy,
8507	Two women dressed in white and black are relaxing on a bench	Two women dressed in white and black are sitting on a bench	NEUTRAL	4.2	A_neutral_B	B_neutral_A	two women, one in white, one in black, are sitting on a bench	two women, one in white, one in black, are sitting on a bench	FLICKR	FLICKR	TRAIN	A:relaxing,B:sitting,
8508	Two women dressed in white and black are sitting on a bench	Two men dressed in white and black are sitting on a bench	NEUTRAL	3.6	A_neutral_B	B_neutral_A	two women, one in white, one in black, are sitting on a bench	two women, one in white, one in black, are sitting on a bench	FLICKR	FLICKR	TEST	A:women,B:men,
8514	Five people are standing in the grass with three dogs	Five people are standing in the grass with some dogs	ENTAILMENT	4.4	A_entails_B	B_neutral_A	five people stand in the grass with three dogs	five people stand in the grass with three dogs	FLICKR	FLICKR	TRAIN	A:three,
8515	Five people are standing in the grass with no dogs	Five people are standing in the grass with three dogs	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	five people stand in the grass with three dogs	five people stand in the grass with three dogs	FLICKR	FLICKR	TEST	A:no,B:three,
8517	Five people are running with three dogs in the green field beside the road	Five people are standing with three dogs in the green field beside the road	NEUTRAL	3.5	A_neutral_B	B_neutral_A	five people are standing with three dogs in the green field beside the road	five people are standing with three dogs in the green field beside the road	FLICKR	FLICKR	TRAIN	A:running,B:standing,
8524	An old woman is carrying a lot of colorful scarves on the beach	A young woman is carrying a lot of colorful scarves on the beach	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a young woman carries a lot of colorful scarves on the beach	a young woman carries a lot of colorful scarves on the beach	FLICKR	FLICKR	TRAIN	A:old,B:young,
8526	A girl in gold and purple is holding a rainbow afghan	A man in gold and purple is holding a rainbow afghan	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a girl in gold and purple is holding a rainbow afghan	a girl in gold and purple is holding a rainbow afghan	FLICKR	FLICKR	TEST	A:girl,B:man,
8532	A light brown dog is running in the water	A light brown dog is sprinting in the water	ENTAILMENT	4.7	A_entails_B	B_entails_A	a light brown dog is running in the water	a light brown dog is running in the water	FLICKR	FLICKR	TRAIN	A:running,B:sprinting,
8533	A light brown dog is running in the grass	A light brown dog is running in the water	NEUTRAL	4	A_neutral_B	B_neutral_A	a light brown dog is running in the water	a light brown dog is running in the water	FLICKR	FLICKR	TEST	A:grass,B:water,
8534	A tan dog is splashing in the water on the bank of a pond	A tan dog is playing in the water on the bank of a pond	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a tan dog splashing in water on the bank of a pond or river	a tan dog splashing in water on the bank of a pond or river	FLICKR	FLICKR	TEST	A:splashing,B:playing,
8535	A tan dog is splashing in the water on the bank of a pond	A tan dog is splashing in the water on the bank of a river	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a tan dog splashing in water on the bank of a pond or river	a tan dog splashing in water on the bank of a pond or river	FLICKR	FLICKR	TEST	A:pond,B:river,
8541	The child is splashing water in a small blue pool	The child is splashing water in a pool	ENTAILMENT	4.5	A_entails_B	B_neutral_A	the child is splashing water in a small blue pool	the child is splashing water in a small blue pool	FLICKR	FLICKR	TRAIN	A:small,A:blue,
8544	A toddler is making a splash outside a blue paddling pool	A toddler is making a splash inside a blue paddling pool	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a toddler is making a splash inside a blue paddling pool	a toddler is making a splash inside a blue paddling pool	FLICKR	FLICKR	TEST	A:outside,B:inside,
8552	The brown dog is spotting a black dog lying in the dry field	The brown dog is spotting a black dog lying in the dry grass	ENTAILMENT	4.4	A_entails_B	B_neutral_A	the brown dog sees a black dog laying in the dry grass	the brown dog sees a black dog laying in the dry grass	FLICKR	FLICKR	TEST	A:field,B:grass,
8559	A man is standing on a dirt hill next to a black jeep	A man is standing on a dirt hill next to a black car	ENTAILMENT	4.3	A_entails_B	B_neutral_A	man standing on a dirt hill next to a black jeep	man standing on a dirt hill next to a black jeep	FLICKR	FLICKR	TEST	A:jeep,B:car,
8560	A man is standing on a black jeep on a dirt hill	A man is standing on a dirt hill next to a black jeep	ENTAILMENT	3.6	A_entails_B	B_neutral_A	man standing on a dirt hill next to a black jeep	man standing on a dirt hill next to a black jeep	FLICKR	FLICKR	TEST	B:next,B:to,
8561	A man in a hat is standing outside of a green jeep	A man in a hat is standing outside of a green vehicle	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man in in a hat standing outside of his green jeep rangler	a man in in a hat standing outside of his green jeep rangler	FLICKR	FLICKR	TRAIN	A:jeep,B:vehicle,
8577	A dog is playing on the ground	A dog is rolling on the ground	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a dog rolls on the ground	a dog rolls on the ground	FLICKR	FLICKR	TEST	A:playing,B:rolling,
8578	A dog is rolling on the ground	A dog is sleeping on the ground	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a dog rolls on the ground	a dog rolls on the ground	FLICKR	FLICKR	TRAIN	A:rolling,B:sleeping,
8580	A dirty tan dog is rolling in the water and looking right at the camera	A dirty tan dog is rolling in the dirt and looking right at the camera	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a dirty tan dog rolling in the dirt and looking right at the camera	a dirty tan dog rolling in the dirt and looking right at the camera	FLICKR	FLICKR	TEST	A:water,B:dirt,
8587	An Arabic man isn't wearing a white hat	An Arabic man is wearing a white hat	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	an arabic man in a white hat	an arabic man in a white hat	FLICKR	FLICKR	TEST	A:isn't,B:is,
8595	Little boys are playing in a water fountain in front of lots of people	Little kids are playing in a water fountain in front of lots of people	ENTAILMENT	4.4	A_entails_B	B_neutral_A	little kids are playing in a water fountain in front of lots of people	little kids are playing in a water fountain in front of lots of people	FLICKR	FLICKR	TEST	A:boys,B:kids,
8596	Little kids are playing in a water fountain in front of lots of people	Little kids are playing in a water fountain in front of few people	NEUTRAL	4.1	A_neutral_B	B_contradicts_A	little kids are playing in a water fountain in front of lots of people	little kids are playing in a water fountain in front of lots of people	FLICKR	FLICKR	TRAIN	A:lots,B:few,
8604	A man on a yellow dirt bike is taking a jump	A person on a yellow dirt bike is taking a jump	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a person on a yellow dirt bike is taking a jump	a person on a yellow dirt bike is taking a jump	FLICKR	FLICKR	TEST	A:man,B:person,
8605	A person on a yellow dirt bike is taking a jump	A person on a yellow clean bike is taking a jump	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a person on a yellow dirt bike is taking a jump	a person on a yellow dirt bike is taking a jump	FLICKR	FLICKR	TEST	A:dirt,B:clean,
8606	A person on a yellow bike is airborne	A cyclist on a yellow bike is airborne	ENTAILMENT	4.9	A_entails_B	B_entails_A	a cyclist on a neon yellow bike is airborne	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN	A:person,B:cyclist,
8607	A cyclist on a yellow bike is airborne	There is no cyclist on a yellow bike airborne	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a cyclist on a neon yellow bike is airborne	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN	B:There,B:no,
8616	An old man with a grey beard is not riding a bike	An old man with a grey beard is riding a bike	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	an old man, with a grey beard, riding his bike	an old man, with a grey beard, riding his bike	FLICKR	FLICKR	TEST	A:not,
8622	Five adults are sitting on stone steps	Five adults are sitting on steps made of stone	ENTAILMENT	4.9	A_entails_B	B_entails_A	five adults are sitting on stone steps	five adults are sitting on stone steps	FLICKR	FLICKR	TRAIN	B:made,B:of,
8624	People are sitting against a wall	People are sitting near a wall	ENTAILMENT	4.1	A_entails_B	B_neutral_A	people sit against a.wall	people sit against a.wall	FLICKR	FLICKR	TRAIN	A:against,B:near,
8633	A man is rock climbing, pausing and calculating the route	A man is rock climbing, stopping and calculating the route	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man rock climbing pauses to calculate his route	a man rock climbing pauses to calculate his route	FLICKR	FLICKR	TRIAL	A:pausing,B:stopping,
8634	A man is rock climbing, pausing and calculating the route	A woman is rock climbing, pausing and calculating the route	NEUTRAL	4.2	A_contradicts_B	B_neutral_A	a man rock climbing pauses to calculate his route	a man rock climbing pauses to calculate his route	FLICKR	FLICKR	TEST	A:man,B:woman,
8640	A little girl wearing a pink shirt is playing t-ball and taking a swing	A little girl in a pink shirt is playing t-ball and taking a swing	ENTAILMENT	4.9	A_entails_B	B_entails_A	a little girl in a pink shirt takes a swing at a t-ball	a little girl in a pink shirt takes a swing at a t-ball	FLICKR	FLICKR	TEST	A:wearing,B:in,
8641	A little girl in a pink shirt is playing t-ball and taking a swing	A little boy in a pink shirt is playing t-ball and taking a swing	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a little girl in a pink shirt takes a swing at a t-ball	a little girl in a pink shirt takes a swing at a t-ball	FLICKR	FLICKR	TEST	A:girl,B:boy,
8642	A little girl is hitting a baseball off a tee	A little girl is hitting a ball off a tee	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a little girl about to hit a baseball off a tee	a little girl about to hit a baseball off a tee	FLICKR	FLICKR	TEST	A:baseball,B:ball,
8644	A girl is hitting a little tee with a baseball	A little girl is hitting a baseball off a tee	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a little girl about to hit a baseball off a tee	a little girl about to hit a baseball off a tee	FLICKR	FLICKR	TEST	A:with,B:off,
8652	A group of people is gathering at a stand at the fair	No group of people is gathering at a stand at the fair	CONTRADICTION	4.6	A_contradicts_B	B_contradicts_A	a group of people gather at a stand at the fair	a group of people gather at a stand at the fair	FLICKR	FLICKR	TEST	B:No,
8653	The people are standing at a carnival	The people are standing at a parade	NEUTRAL	3.2	A_neutral_B	B_neutral_A	the people are standing around at a carnival	the people are standing around at a carnival	FLICKR	FLICKR	TEST	A:carnival,B:parade,
8654	The people are standing at a carnival	The people are running at a carnival	NEUTRAL	4.1	A_neutral_B	B_contradicts_A	the people are standing around at a carnival	the people are standing around at a carnival	FLICKR	FLICKR	TEST	A:standing,B:running,
8660	A group of rollerbladers is lining up on the street	A group of rollerbladers is lining up on the road	ENTAILMENT	4.9	A_entails_B	B_entails_A	a group of roller bladers is lined up on the street	a group of roller bladers is lined up on the street	FLICKR	FLICKR	TRIAL	A:street,B:road,
8662	Rollerbladers are rolling in formation down a hill	Rollerbladers are running in formation down a hill	NEUTRAL	4.2	A_neutral_B	B_neutral_A	rollerbladers roll in formation down a hill	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TEST	A:rolling,B:running,
8663	Rollerbladers are rolling in formation down a hill	Rollerbladers are not rolling in formation down a hill	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	rollerbladers roll in formation down a hill	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN	B:not,
8669	A woman is marching with a pair of dogs	A woman is walking with a pair of dogs	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman marches with a pair of dogs	a woman marches with a pair of dogs	FLICKR	FLICKR	TRAIN	A:marching,B:walking,
8670	A woman is standing with a pair of dogs	A woman is marching with a pair of dogs	NEUTRAL	4.1	A_contradicts_B	B_neutral_A	a woman marches with a pair of dogs	a woman marches with a pair of dogs	FLICKR	FLICKR	TEST	A:standing,B:marching,
8672	A woman is showing a dog with very short hair at a dog show	A woman is showing a dog with very long hair at a dog show	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a woman shows a dog with very long hair at a dog show	a woman shows a dog with very long hair at a dog show	FLICKR	FLICKR	TEST	A:short,B:long,
8679	A skateboarder is making a jump off a ramp	No skateboarder is making a jump off a ramp	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a skateboarder makes a jump off a ramp	a skateboarder makes a jump off a ramp	FLICKR	FLICKR	TRAIN	B:No,
